code,name,market,job
200710,에이디테크놀로지,KOSDAQ,반도체 제조업
096690,에이루트,KOSDAQ,컴퓨터 및 주변장치 제조업
140910,에이리츠,KOSPI,부동산 임대 및 공급업
078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업
298380,에이비엘바이오,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
203400,에이비온,KOSDAQ,자연과학 및 공학 연구개발업
195990,에이비프로바이오,KOSDAQ,특수 목적용 기계 제조업
003800,에이스침대,KOSDAQ,가구 제조업
088800,에이스테크,KOSDAQ,통신 및 방송 장비 제조업
241840,에이스토리,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
312610,에이에프더블류,KOSDAQ,일차전지 및 축전지 제조업
015260,에이엔피,KOSPI,전자부품 제조업
234070,에이원알폼,KONEX,산업용 기계 및 장비 임대업
072990,에이치시티,KOSDAQ,기타 과학기술 서비스업
227100,에이치앤비디자인,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
044990,에이치엔에스하이텍,KONEX,전자부품 제조업
239610,에이치엘사이언스,KOSDAQ,기타 식품 제조업
353070,에이치엠씨제4호스팩,KOSDAQ,금융 지원 서비스업
353060,에이치엠씨제5호스팩,KOSDAQ,금융 지원 서비스업
044780,에이치케이,KOSDAQ,특수 목적용 기계 제조업
357230,에이치피오,KOSDAQ,기타 식품 제조업
071670,에이테크솔루션,KOSDAQ,특수 목적용 기계 제조업
045660,에이텍,KOSDAQ,컴퓨터 및 주변장치 제조업
224110,에이텍티앤,KOSDAQ,통신 및 방송 장비 제조업
230980,에이트원,KOSDAQ,소프트웨어 개발 및 공급업
021080,에이티넘인베스트,KOSDAQ,신탁업 및 집합투자업
089530,에이티세미콘,KOSDAQ,반도체 제조업
200470,에이팩트,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
207490,에이펙스인텍,KONEX,전구 및 조명장치 제조업
262260,에이프로,KOSDAQ,기타 전기장비 제조업
007460,에이프로젠,KOSPI,기타 금속 가공제품 제조업
109960,에이프로젠 H&G,KOSDAQ,기타 전문 도매업
003060,에이프로젠제약,KOSPI,의약품 제조업
397030,에이프릴바이오,KOSDAQ,자연과학 및 공학 연구개발업
244920,에이플러스에셋,KOSPI,보험 및 연금관련 서비스업
089970,에이피티씨,KOSDAQ,특수 목적용 기계 제조업
230240,에치에프알,KOSDAQ,통신 및 방송 장비 제조업
230360,에코마케팅,KOSDAQ,광고업
038870,에코바이오,KOSDAQ,사업시설 유지·관리 서비스업
128540,에코캡,KOSDAQ,자동차 신품 부품 제조업
086520,에코프로,KOSDAQ,일차전지 및 축전지 제조업
247540,에코프로비엠,KOSDAQ,일차전지 및 축전지 제조업
383310,에코프로에이치엔,KOSDAQ,기타 화학제품 제조업
038110,에코플라스틱,KOSDAQ,자동차 신품 부품 제조업
073540,에프알텍,KOSDAQ,통신 및 방송 장비 제조업
064850,에프앤가이드,KOSDAQ,기타 정보 서비스업
064090,에프앤리퍼블릭,KOSDAQ,상품 종합 도매업
036810,에프에스티,KOSDAQ,전자부품 제조업
173940,에프엔씨엔터,KOSDAQ,창작 및 예술관련 서비스업
083500,에프엔에스테크,KOSDAQ,특수 목적용 기계 제조업
054940,엑사이엔씨,KOSDAQ,실내건축 및 건축마무리 공사업
950130,엑세스바이오,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
205100,엑셈,KOSDAQ,소프트웨어 개발 및 공급업
070300,엑스큐어,KOSDAQ,소프트웨어 개발 및 공급업
092870,엑시콘,KOSDAQ,특수 목적용 기계 제조업
317870,엔바이오니아,KOSDAQ,그외 기타 제품 제조업
067570,엔브이에이치코리아,KOSDAQ,자동차 신품 부품 제조업
236810,엔비티,KOSDAQ,광고업
140610,엔솔바이오사이언스,KONEX,자연과학 및 공학 연구개발업
333620,엔시스,KOSDAQ,기타 전기장비 제조업
101400,엔시트론,KOSDAQ,반도체 제조업
036570,엔씨소프트,KOSPI,소프트웨어 개발 및 공급업
217820,엔에스,KOSDAQ,특수 목적용 기계 제조업
031860,엔에스엔,KOSDAQ,상품 종합 도매업
238170,엔에스엠,KONEX,합성고무 및 플라스틱 물질 제조업
224760,엔에스컴퍼니,KONEX,토목 건설업
380440,엔에이치스팩19호,KOSPI,금융 지원 서비스업
391060,엔에이치스팩20호,KOSDAQ,금융 지원 서비스업
396770,엔에이치스팩22호,KOSDAQ,금융 지원 서비스업
422040,엔에이치스팩23호,KOSDAQ,금융 지원 서비스업
265740,엔에프씨,KOSDAQ,기타 화학제품 제조업
354200,엔젠바이오,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
093510,엔지브이아이,KONEX,자동차 신품 부품 제조업
208860,엔지스테크널러지,KOSDAQ,소프트웨어 개발 및 공급업
183490,엔지켐생명과학,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
085310,엔케이,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업"
182400,엔케이맥스,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
348370,엔켐,KOSDAQ,기초 화학물질 제조업
069410,엔텔스,KOSDAQ,소프트웨어 개발 및 공급업
227950,엔투텍,KOSDAQ,특수 목적용 기계 제조업
291230,엔피,KOSDAQ,기타 사업지원 서비스업
198080,엔피디,KOSDAQ,전자부품 제조업
048830,엔피케이,KOSDAQ,합성고무 및 플라스틱 물질 제조업
096870,엘디티,KOSDAQ,반도체 제조업
276240,엘리비젼,KONEX,영상 및 음향기기 제조업
900140,엘브이엠씨홀딩스,KOSPI,자동차 판매업
376190,엘비루셈,KOSDAQ,반도체 제조업
061970,엘비세미콘,KOSDAQ,반도체 제조업
138690,엘아이에스,KOSDAQ,특수 목적용 기계 제조업
290650,엘앤씨바이오,KOSDAQ,의약품 제조업
066970,엘앤에프,KOSDAQ,일차전지 및 축전지 제조업
156100,엘앤케이바이오,KOSDAQ,의료용 기기 제조업
311060,엘에이티,KONEX,특수 목적용 기계 제조업
073110,엘엠에스,KOSDAQ,전자부품 제조업
083310,엘오티베큠,KOSDAQ,특수 목적용 기계 제조업
037950,엘컴텍,KOSDAQ,전자부품 제조업
170920,엘티씨,KOSDAQ,기초 화학물질 제조업
058630,엠게임,KOSDAQ,소프트웨어 개발 및 공급업
058970,엠로,KOSDAQ,소프트웨어 개발 및 공급업
019590,엠벤처투자,KOSDAQ,신탁업 및 집합투자업
169330,엠브레인,KOSDAQ,시장조사 및 여론조사업
097520,엠씨넥스,KOSPI,영상 및 음향기기 제조업
179290,엠아이텍,KOSDAQ,의료용 기기 제조업
009780,엠에스씨,KOSDAQ,기타 식품 제조업
123040,엠에스오토텍,KOSDAQ,자동차 신품 부품 제조업
323230,엠에프엠코리아,KOSDAQ,편조의복 제조업
033160,엠케이전자,KOSDAQ,전자부품 제조업
347890,엠투아이,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
033310,엠투엔,KOSDAQ,기타 금속 가공제품 제조업
259630,엠플러스,KOSDAQ,특수 목적용 기계 제조업
065150,엠피대산,KOSDAQ,음·식료품 및 담배 도매업
115960,연우,KOSDAQ,플라스틱제품 제조업
090740,연이비앤티,KOSDAQ,전자부품 제조업
060850,영림원소프트랩,KOSDAQ,소프트웨어 개발 및 공급업
014440,영보화학,KOSPI,플라스틱제품 제조업
007530,영신금속,KOSDAQ,기타 금속 가공제품 제조업
143540,영우디에스피,KOSDAQ,특수 목적용 기계 제조업
111770,영원무역,KOSPI,상품 종합 도매업
009970,영원무역홀딩스,KOSPI,기타 금융업
003520,영진약품,KOSPI,의약품 제조업
112290,영창케미칼,KOSDAQ,기타 화학제품 제조업
000670,영풍,KOSPI,1차 비철금속 제조업
036560,영풍정밀,KOSDAQ,일반 목적용 기계 제조업
006740,영풍제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업"
012280,영화금속,KOSPI,자동차 신품 부품 제조업
265560,영화테크,KOSDAQ,자동차 신품 부품 제조업
012160,영흥,KOSPI,1차 철강 제조업
036000,예림당,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업"
250930,예선테크,KOSDAQ,플라스틱제품 제조업
053280,예스24,KOSDAQ,무점포 소매업
015360,예스코홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업
122640,예스티,KOSDAQ,특수 목적용 기계 제조업
900300,오가닉티코스메틱,KOSDAQ,기타 금융업
045060,오공,KOSDAQ,기타 화학제품 제조업
080520,오디텍,KOSDAQ,반도체 제조업
007310,오뚜기,KOSPI,기타 식품 제조업
039830,오로라,KOSDAQ,전문디자인업
322310,오로스테크놀로지,KOSDAQ,특수 목적용 기계 제조업
046120,오르비텍,KOSDAQ,기타 과학기술 서비스업
014940,오리엔탈정공,KOSDAQ,일반 목적용 기계 제조업
002630,오리엔트바이오,KOSPI,의약품 제조업
065500,오리엔트정공,KOSDAQ,자동차 신품 부품 제조업
271560,오리온,KOSPI,기타 식품 제조업
001800,오리온홀딩스,KOSPI,기타 금융업
010470,오리콤,KOSDAQ,광고업
352910,오비고,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
053980,오상자이엘,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
052420,오성첨단소재,KOSDAQ,플라스틱제품 제조업
241790,오션브릿지,KOSDAQ,특수 목적용 기계 제조업
329020,오션스톤,KONEX,음·식료품 및 담배 도매업
039200,오스코텍,KOSDAQ,의약품 제조업
226400,오스테오닉,KOSDAQ,의료용 기기 제조업
031510,오스템,KOSDAQ,자동차 신품 부품 제조업
048260,오스템임플란트,KOSDAQ,의료용 기기 제조업
138080,오이솔루션,KOSDAQ,통신 및 방송 장비 제조업
080580,오킨스전자,KOSDAQ,전자부품 제조업
067170,오텍,KOSDAQ,자동차 재제조 부품 제조업
353590,오토앤,KOSDAQ,자동차 부품 및 내장품 판매업
173130,오파스넷,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
049480,오픈베이스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
309930,오하임아이엔티,KOSDAQ,기타 생활용품 소매업
244460,올리패스,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
226950,올릭스,KOSDAQ,자연과학 및 공학 연구개발업
057540,옴니시스템,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
131030,옵투스제약,KOSDAQ,의약품 제조업
082210,옵트론텍,KOSDAQ,사진장비 및 광학기기 제조업
109080,옵티시스,KOSDAQ,통신 및 방송 장비 제조업
153710,옵티팜,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
321820,와이더플래닛,KOSDAQ,소프트웨어 개발 및 공급업
122990,와이솔,KOSDAQ,전자부품 제조업
232140,와이아이케이,KOSDAQ,특수 목적용 기계 제조업
065530,와이어블,KOSDAQ,전기 통신업
067900,와이엔텍,KOSDAQ,폐기물 처리업
155650,와이엠씨,KOSDAQ,전자부품 제조업
273640,와이엠텍,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
251370,와이엠티,KOSDAQ,기초 화학물질 제조업
066430,와이오엠,KOSDAQ,기타 전문 도매업
193250,와이제이엠게임즈,KOSDAQ,전자부품 제조업
273060,와이즈버즈,KOSDAQ,광고업
019210,와이지-원,KOSDAQ,기타 금속 가공제품 제조업
122870,와이지엔터테인먼트,KOSDAQ,오디오물 출판 및 원판 녹음업
011690,와이투솔루션,KOSPI,반도체 제조업
332570,와이팜,KOSDAQ,전자부품 제조업
079000,와토스코리아,KOSDAQ,플라스틱제품 제조업
070960,용평리조트,KOSPI,일반 및 생활 숙박시설 운영업
316140,우리금융지주,KOSPI,기타 금융업
032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
041190,우리기술투자,KOSDAQ,기타 금융업
115440,우리넷,KOSDAQ,통신 및 방송 장비 제조업
046970,우리로,KOSDAQ,기타 전문 도매업
082850,우리바이오,KOSDAQ,전구 및 조명장치 제조업
215360,우리산업,KOSDAQ,자동차 신품 부품 제조업
072470,우리산업홀딩스,KOSDAQ,자동차 신품 부품 제조업
073560,우리손에프앤지,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
037400,우리엔터프라이즈,KOSDAQ,상품 종합 도매업
153490,우리이앤엘,KOSDAQ,반도체 제조업
010050,우리종금,KOSPI,기타 금융업
101170,우림피티에스,KOSDAQ,일반 목적용 기계 제조업
006980,우성,KOSPI,"곡물가공품, 전분 및 전분제품 제조업"
066590,우수AMS,KOSDAQ,자동차 신품 부품 제조업
017370,우신시스템,KOSPI,특수 목적용 기계 제조업
103840,우양,KOSDAQ,"과실, 채소 가공 및 저장 처리업"
046940,우원개발,KOSDAQ,기반조성 및 시설물 축조관련 전문공사업
215380,우정바이오,KOSDAQ,자연과학 및 공학 연구개발업
065680,우주일렉트로,KOSDAQ,전자부품 제조업
105840,우진,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
018620,우진비앤지,KOSDAQ,의약품 제조업
010400,우진아이엔에스,KOSPI,건물설비 설치 공사업
049800,우진플라임,KOSPI,특수 목적용 기계 제조업
016880,웅진,KOSPI,회사 본부 및 경영 컨설팅 서비스업
095720,웅진씽크빅,KOSPI,초등 교육기관
005820,원림,KOSPI,직물직조 및 직물제품 제조업
307280,원바이오젠,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
053080,원방테크,KOSDAQ,일반 목적용 기계 제조업
032940,원익,KOSDAQ,기계장비 및 관련 물품 도매업
240810,원익IPS,KOSDAQ,특수 목적용 기계 제조업
074600,원익QnC,KOSDAQ,유리 및 유리제품 제조업
104830,원익머트리얼즈,KOSDAQ,기초 화학물질 제조업
014190,원익큐브,KOSDAQ,기타 전문 도매업
131390,원익피앤이,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
030530,원익홀딩스,KOSDAQ,특수 목적용 기계 제조업
012620,원일특강,KOSDAQ,1차 철강 제조업
382840,원준,KOSDAQ,특수 목적용 기계 제조업
336570,원텍,KOSDAQ,의료용 기기 제조업
376980,원티드랩,KOSDAQ,소프트웨어 개발 및 공급업
122830,원포유,KONEX,전기 통신업
008370,원풍,KOSDAQ,플라스틱제품 제조업
008290,원풍물산,KOSDAQ,봉제의복 제조업
101160,월덱스,KOSDAQ,전자부품 제조업
336060,웨이버스,KOSDAQ,소프트웨어 개발 및 공급업
095270,웨이브일렉트로,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
010600,웰바이오텍,KOSPI,상품 중개업
065950,웰크론,KOSDAQ,직물직조 및 직물제품 제조업
076080,웰크론한텍,KOSDAQ,건물 건설업
196700,웹스,KOSDAQ,합성고무 및 플라스틱 물질 제조업
069080,웹젠,KOSDAQ,소프트웨어 개발 및 공급업
053580,웹케시,KOSDAQ,소프트웨어 개발 및 공급업
071460,위니아,KOSDAQ,가정용 기기 제조업
377460,위니아에이드,KOSDAQ,기타 운송관련 서비스업
044340,위닉스,KOSDAQ,가정용 기기 제조업
330350,위더스제약,KOSDAQ,의약품 제조업
348350,위드텍,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
112040,위메이드,KOSDAQ,소프트웨어 개발 및 공급업
101730,위메이드맥스,KOSDAQ,소프트웨어 개발 및 공급업
123420,위메이드플레이,KOSDAQ,소프트웨어 개발 및 공급업
065370,위세아이텍,KOSDAQ,소프트웨어 개발 및 공급업
140660,위월드,KONEX,통신 및 방송 장비 제조업
038620,위즈코프,KOSDAQ,연료 소매업
299900,위지윅스튜디오,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
036090,위지트,KOSDAQ,특수 목적용 기계 제조업
136540,윈스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
320000,윈텍,KOSDAQ,특수 목적용 기계 제조업
097800,윈팩,KOSDAQ,반도체 제조업
192390,윈하이텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
313760,윌링스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
008600,윌비스,KOSPI,생활용품 도매업
900340,윙입푸드,KOSDAQ,기타 금융업
033270,유나이티드제약,KOSPI,의약품 제조업
064510,유네코,KOSDAQ,특수 목적용 기계 제조업
014830,유니드,KOSPI,기초 화학물질 제조업
036200,유니셈,KOSDAQ,특수 목적용 기계 제조업
018000,유니슨,KOSDAQ,일반 목적용 기계 제조업
000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
047400,유니온머티리얼,KOSPI,"내화, 비내화 요업제품 제조업"
203450,유니온커뮤니티,KOSDAQ,통신 및 방송 장비 제조업
011330,유니켐,KOSPI,"가죽, 가방 및 유사제품 제조업"
077500,유니퀘스트,KOSPI,기계장비 및 관련 물품 도매업
011320,유니크,KOSDAQ,자동차 신품 부품 제조업
086390,유니테스트,KOSDAQ,특수 목적용 기계 제조업
241690,유니테크노,KOSDAQ,자동차 신품 부품 제조업
142210,유니트론텍,KOSDAQ,자동차 부품 및 내장품 판매업
121060,유니포인트,KONEX,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
048430,유라테크,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
206650,유바이오로직스,KOSDAQ,의약품 제조업
089850,유비벨록스,KOSDAQ,소프트웨어 개발 및 공급업
084440,유비온,KONEX,기타 정보 서비스업
032620,유비케어,KOSDAQ,소프트웨어 개발 및 공급업
264450,유비쿼스,KOSDAQ,통신 및 방송 장비 제조업
078070,유비쿼스홀딩스,KOSDAQ,기타 금융업
002920,유성기업,KOSPI,자동차 신품 부품 제조업
024800,유성티엔에스,KOSDAQ,육상 여객 운송업
000700,유수홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업
054930,유신,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
069330,유아이디,KOSDAQ,전자부품 제조업
049520,유아이엘,KOSDAQ,전자부품 제조업
367460,유안타제7호스팩,KOSDAQ,금융 지원 서비스업
367480,유안타제8호스팩,KOSDAQ,금융 지원 서비스업
430700,유안타제9호스팩,KOSDAQ,금융 지원 서비스업
003470,유안타증권,KOSPI,금융 지원 서비스업
263770,유에스티,KOSDAQ,1차 철강 제조업
337840,유엑스엔,KONEX,의료용 기기 제조업
072130,유엔젤,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
000220,유유제약,KOSPI,의약품 제조업
388720,유일로보틱스,KOSDAQ,특수 목적용 기계 제조업
340930,유일에너테크,KOSDAQ,특수 목적용 기계 제조업
023410,유진기업,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업"
056080,유진로봇,KOSDAQ,특수 목적용 기계 제조업
373340,유진스팩6호,KOSDAQ,금융 지원 서비스업
388800,유진스팩7호,KOSDAQ,금융 지원 서비스업
413630,유진스팩8호,KOSDAQ,금융 지원 서비스업
084370,유진테크,KOSDAQ,특수 목적용 기계 제조업
001200,유진투자증권,KOSPI,금융 지원 서비스업
178780,유테크,KOSDAQ,상품 종합 도매업
221800,유투바이오,KONEX,기타 과학기술 서비스업
179900,유티아이,KOSDAQ,전자부품 제조업
263050,유틸렉스,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
000100,유한양행,KOSPI,의약품 제조업
003460,유화증권,KOSPI,금융 지원 서비스업
191410,육일씨엔에쓰,KOSDAQ,전자부품 제조업
008730,율촌화학,KOSPI,플라스틱제품 제조업
072770,율호,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
008250,이건산업,KOSPI,나무제품 제조업
039020,이건홀딩스,KOSDAQ,제재 및 목재 가공업
025820,이구산업,KOSPI,1차 비철금속 제조업
067920,이글루,KOSDAQ,기타 정보 서비스업
044960,이글벳,KOSDAQ,기타 전문 도매업
303530,이노뎁,KOSDAQ,소프트웨어 개발 및 공급업
302430,이노메트리,KOSDAQ,특수 목적용 기계 제조업
279060,이노벡스,KONEX,전자부품 제조업
214320,이노션,KOSPI,광고업
056090,이노시스,KOSDAQ,의료용 기기 제조업
073490,이노와이어리스,KOSDAQ,통신 및 방송 장비 제조업
215790,이노인스트루먼트,KOSDAQ,통신 및 방송 장비 제조업
344860,이노진,KONEX,기타 화학제품 제조업
246960,이노테라피,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
088390,이녹스,KOSDAQ,그외 기타 운송장비 제조업
272290,이녹스첨단소재,KOSDAQ,전자부품 제조업
053350,이니텍,KOSDAQ,소프트웨어 개발 및 공급업
041520,이라이콤,KOSDAQ,상품 중개업
264850,이랜시스,KOSDAQ,전자부품 제조업
054210,이랜텍,KOSDAQ,전자부품 제조업
164060,이루다,KOSDAQ,의료용 기기 제조업
065440,이루온,KOSDAQ,소프트웨어 개발 및 공급업
088260,이리츠코크렙,KOSPI,부동산 임대 및 공급업
139480,이마트,KOSPI,종합 소매업
115610,이미지스,KOSDAQ,반도체 제조업
349720,이베스트스팩5호,KOSDAQ,금융 지원 서비스업
078020,이베스트투자증권,KOSDAQ,금융 지원 서비스업
131400,이브이첨단소재,KOSDAQ,전자부품 제조업
208850,이비테크,KONEX,기타 전기장비 제조업
351330,이삭엔지니어링,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
080010,이상네트웍스,KOSDAQ,상품 중개업
379390,이성씨엔아이,KONEX,"건축기술, 엔지니어링 및 관련 기술 서비스업"
086890,이수앱지스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
007660,이수페타시스,KOSPI,전자부품 제조업
005950,이수화학,KOSPI,기초 화학물질 제조업
015020,이스타코,KOSPI,부동산 임대 및 공급업
047560,이스트소프트,KOSDAQ,소프트웨어 개발 및 공급업
900110,이스트아시아홀딩스,KOSDAQ,기타 금융업
067010,이씨에스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
093230,이아이디,KOSPI,기타 전문 도매업
341310,이앤에치,KONEX,기타 섬유제품 제조업
101360,이엔드디,KOSDAQ,기타 화학제품 제조업
102710,이엔에프테크놀로지,KOSDAQ,기타 화학제품 제조업
066980,이엔코퍼레이션,KOSDAQ,기타 정보 서비스업
074610,이엔플러스,KOSPI,일반 목적용 기계 제조업
063760,이엘피,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
123570,이엠넷,KOSDAQ,광고업
083470,이엠앤아이,KOSDAQ,플라스틱제품 제조업
095190,이엠코리아,KOSDAQ,특수 목적용 기계 제조업
091120,이엠텍,KOSDAQ,전자부품 제조업
232530,이엠티,KONEX,일차전지 및 축전지 제조업
102460,이연제약,KOSPI,의약품 제조업
039030,이오테크닉스,KOSDAQ,특수 목적용 기계 제조업
294090,이오플로우,KOSDAQ,의료용 기기 제조업
088290,이원컴포텍,KOSDAQ,자동차 신품 부품 제조업
084680,이월드,KOSPI,귀금속 및 장신용품 제조업
181340,이즈미디어,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
353810,이지바이오,KOSDAQ,동물용 사료 및 조제식품 제조업
350520,이지스레지던스리츠,KOSPI,부동산 임대 및 공급업
334890,이지스밸류리츠,KOSPI,부동산 임대 및 공급업
099750,이지케어텍,KOSDAQ,소프트웨어 개발 및 공급업
377330,이지트로닉스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
035810,이지홀딩스,KOSDAQ,동물용 사료 및 조제식품 제조업
160600,이큐셀,KOSDAQ,특수 목적용 기계 제조업
092130,이크레더블,KOSDAQ,기타 정보 서비스업
096040,이트론,KOSDAQ,기타 전문 도매업
134060,이퓨쳐,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업"
001840,이화공영,KOSDAQ,건물 건설업
000760,이화산업,KOSPI,기타 전문 도매업
024810,이화전기,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
014990,인디에프,KOSPI,봉제의복 제조업
041830,인바디,KOSDAQ,의료용 기기 제조업
352940,인바이오,KOSDAQ,"비료, 농약 및 살균, 살충제 제조업"
101140,인바이오젠,KOSPI,기계장비 및 관련 물품 도매업
216400,인바이츠바이오코아,KONEX,자연과학 및 공학 연구개발업
079950,인베니아,KOSDAQ,특수 목적용 기계 제조업
277410,인산가,KOSDAQ,기타 식품 제조업
060150,인선이엔티,KOSDAQ,폐기물 처리업
033230,인성정보,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
006490,인스코비,KOSPI,전기 통신업
037330,인지디스플레,KOSDAQ,전자부품 제조업
023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업
034590,인천도시가스,KOSPI,연료용 가스 제조 및 배관공급업
211050,인카금융서비스,KOSDAQ,보험 및 연금관련 서비스업
083640,인콘,KOSDAQ,통신 및 방송 장비 제조업
216050,인크로스,KOSDAQ,광고업
049070,인탑스,KOSDAQ,통신 및 방송 장비 제조업
119610,인터로조,KOSDAQ,의료용 기기 제조업
017250,인터엠,KOSDAQ,영상 및 음향기기 제조업
129260,인터지스,KOSPI,도로 화물 운송업
051370,인터플렉스,KOSDAQ,전자부품 제조업
064290,인텍플러스,KOSDAQ,특수 목적용 기계 제조업
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업
150840,인트로메딕,KOSDAQ,의료용 기기 제조업
048530,인트론바이오,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
023810,인팩,KOSPI,자동차 신품 부품 제조업
175140,인포마크,KOSDAQ,통신 및 방송 장비 제조업
115310,인포바인,KOSDAQ,전기 통신업
039290,인포뱅크,KOSDAQ,기타 정보 서비스업
071200,인피니트헬스케어,KOSDAQ,소프트웨어 개발 및 공급업
101930,인화정공,KOSDAQ,선박 및 보트 건조업
249420,일동제약,KOSPI,의약품 제조업
000230,일동홀딩스,KOSPI,의약품 제조업
013360,일성건설,KOSPI,토목 건설업
003120,일성신약,KOSPI,의약품 제조업
333430,일승,KOSDAQ,선박 및 보트 건조업
068330,일신바이오,KOSDAQ,일반 목적용 기계 제조업
003200,일신방직,KOSPI,방적 및 가공사 제조업
007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업"
058450,일야,KOSDAQ,플라스틱제품 제조업
007570,일양약품,KOSPI,의약품 제조업
008500,일정실업,KOSPI,편조원단 제조업
019540,일지테크,KOSDAQ,자동차 신품 부품 제조업
081000,일진다이아,KOSPI,기타 화학제품 제조업
020760,일진디스플,KOSPI,반도체 제조업
020150,일진머티리얼즈,KOSPI,전자부품 제조업
103590,일진전기,KOSPI,절연선 및 케이블 제조업
094820,일진파워,KOSDAQ,전기 및 통신 공사업
271940,일진하이솔루스,KOSPI,그외 기타 운송장비 제조업
015860,일진홀딩스,KOSPI,기타 금융업
226320,잇츠한불,KOSPI,기타 화학제품 제조업
950140,잉글우드랩,KOSDAQ,기타 화학제품 제조업
049550,잉크테크,KOSDAQ,기타 화학제품 제조업
254120,자비스,KOSDAQ,특수 목적용 기계 제조업
043910,자연과환경,KOSDAQ,환경 정화 및 복원업
234920,자이글,KOSDAQ,가정용 기기 제조업
289220,자이언트스텝,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
317400,자이에스앤디,KOSPI,부동산 임대 및 공급업
033240,자화전자,KOSPI,전자부품 제조업
174880,장원테크,KOSDAQ,통신 및 방송 장비 제조업
049630,재영솔루텍,KOSDAQ,사진장비 및 광학기기 제조업
000950,전방,KOSPI,방적 및 가공사 제조업
110020,전진바이오팜,KOSDAQ,기타 화학제품 제조업
208140,정다운,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
